,Date,Korean won   (KRW)                     
3972,14-Apr-2009,1332.2
3973,15-Apr-2009,1325.3
3974,16-Apr-2009,1337.6
3975,17-Apr-2009,1325.9
3976,20-Apr-2009,1328.1
3977,21-Apr-2009,1340.6
3978,22-Apr-2009,1352.4
3979,23-Apr-2009,1345.9
3980,24-Apr-2009,1349.1
3981,27-Apr-2009,1341.7
3982,28-Apr-2009,1340.3
3983,29-Apr-2009,1351.7
3984,30-Apr-2009,1348.0
3986,4-May-2009,1307.3
3988,6-May-2009,1274.6
3989,7-May-2009,1278.5
3990,8-May-2009,1262.4
3991,11-May-2009,1256.0
3992,12-May-2009,1236.1
3993,13-May-2009,1244.8
3994,14-May-2009,1238.9
3995,15-May-2009,1259.7
3996,18-May-2009,1261.7
3997,19-May-2009,1267.5
3998,20-May-2009,1243.4
3999,21-May-2009,1250.2
4000,22-May-2009,1247.6
4001,25-May-2009,1242.4
4002,26-May-2009,1252.5
4003,27-May-2009,1260.2
4004,28-May-2009,1258.8
4005,29-May-2009,1272.9
4006,1-Jun-2009,1258.8
4007,2-Jun-2009,1248.7
4008,3-Jun-2009,1237.3
4009,4-Jun-2009,1236.7
4010,5-Jun-2009,1246.5
4011,8-Jun-2009,1245.4
4012,9-Jun-2009,1251.5
4013,10-Jun-2009,1258.4
4014,11-Jun-2009,1252.8
4015,12-Jun-2009,1251.3
4016,15-Jun-2009,1251.4
4017,16-Jun-2009,1260.9
4018,17-Jun-2009,1266.1
4019,18-Jun-2009,1260.0
4020,19-Jun-2009,1263.2
4021,22-Jun-2009,1266.4
4022,23-Jun-2009,1270.4
4023,24-Jun-2009,1287.7
4024,25-Jun-2009,1281.0
4025,26-Jun-2009,1283.6
4026,29-Jun-2009,1286.9
4027,30-Jun-2009,1284.7
4028,1-Jul-2009,1277.9
4029,2-Jul-2009,1269.1
4030,3-Jul-2009,1263.5
4031,6-Jul-2009,1272.2
4032,7-Jul-2009,1267.0
4033,8-Jul-2009,1268.6
4034,9-Jul-2009,1278.8
4035,10-Jul-2009,1278.9
4036,13-Jul-2009,1277.7
4037,14-Jul-2009,1291.4
4038,15-Jul-2009,1295.7
4039,16-Jul-2009,1282.6
4040,17-Jul-2009,1266.7
4041,20-Jul-2009,1261.2
4042,21-Jul-2009,1252.5
4043,22-Jul-2009,1250.0
4044,23-Jul-2009,1251.0
4045,24-Jul-2009,1250.6
4046,27-Jul-2009,1247.5
4047,28-Jul-2009,1246.4
4048,29-Jul-2009,1241.9
4049,30-Jul-2009,1239.5
4050,31-Jul-2009,1240.5
4051,3-Aug-2009,1230.7
4052,4-Aug-2009,1222.3
4053,5-Aug-2009,1218.7
4054,6-Aug-2009,1220.9
4055,7-Aug-2009,1222.8
4056,10-Aug-2009,1226.3
4057,11-Aug-2009,1223.6
4058,12-Aug-2009,1237.7
4059,13-Aug-2009,1248.1
4060,14-Aug-2009,1237.1
4061,17-Aug-2009,1235.0
4062,18-Aug-2009,1249.2
4063,19-Aug-2009,1256.7
4064,20-Aug-2009,1250.5
4065,21-Aug-2009,1247.8
4066,24-Aug-2009,1248.2
4067,25-Aug-2009,1242.1
4068,26-Aug-2009,1246.7
4069,27-Aug-2009,1248.1
4070,28-Aug-2009,1248.9
4071,31-Aug-2009,1244.9
4072,1-Sep-2009,1246.9
4073,2-Sep-2009,1245.8
4074,3-Sep-2009,1249.8
4075,4-Sep-2009,1246.9
4076,7-Sep-2009,1243.8
4077,8-Sep-2009,1235.0
4078,9-Sep-2009,1232.1
4079,10-Sep-2009,1225.9
4080,11-Sep-2009,1225.9
4081,14-Sep-2009,1222.1
4082,15-Sep-2009,1224.8
4083,16-Sep-2009,1220.6
4084,17-Sep-2009,1211.6
4085,18-Sep-2009,1206.1
4086,21-Sep-2009,1208.0
4087,22-Sep-2009,1205.8
4088,23-Sep-2009,1204.1
4089,24-Sep-2009,1195.4
4090,25-Sep-2009,1196.4
4091,28-Sep-2009,1192.9
4092,29-Sep-2009,1192.8
4093,30-Sep-2009,1188.7
4094,1-Oct-2009,1181.4
4096,5-Oct-2009,1175.2
4097,6-Oct-2009,1173.2
4098,7-Oct-2009,1170.2
4099,8-Oct-2009,1170.8
4100,9-Oct-2009,1168.4
4102,13-Oct-2009,1170.0
4103,14-Oct-2009,1168.0
4104,15-Oct-2009,1167.7
4105,16-Oct-2009,1158.4
4106,19-Oct-2009,1158.8
4107,20-Oct-2009,1176.2
4108,21-Oct-2009,1166.7
4109,22-Oct-2009,1179.1
4110,23-Oct-2009,1183.2
4111,26-Oct-2009,1184.6
4112,27-Oct-2009,1180.4
4113,28-Oct-2009,1187.1
4114,29-Oct-2009,1193.6
4115,30-Oct-2009,1200.6
4116,2-Nov-2009,1182.5
4117,3-Nov-2009,1182.0
4118,4-Nov-2009,1178.4
4119,5-Nov-2009,1179.8
4120,6-Nov-2009,1168.0
4121,9-Nov-2009,1171.2
4122,10-Nov-2009,1161.6
4123,11-Nov-2009,1158.7
4124,12-Nov-2009,1159.5
4125,13-Nov-2009,1157.4
4126,16-Nov-2009,1161.1
4127,17-Nov-2009,1155.1
4128,18-Nov-2009,1152.8
4129,19-Nov-2009,1153.3
4130,20-Nov-2009,1156.2
4131,23-Nov-2009,1162.6
4132,24-Nov-2009,1157.1
4133,25-Nov-2009,1156.1
4134,26-Nov-2009,1155.0
4135,27-Nov-2009,1153.6
4136,30-Nov-2009,1167.4
4137,1-Dec-2009,1161.8
4138,2-Dec-2009,1162.2
4139,3-Dec-2009,1154.4
4140,4-Dec-2009,1155.7
4141,7-Dec-2009,1153.3
4142,8-Dec-2009,1155.1
4143,9-Dec-2009,1161.6
4144,10-Dec-2009,1161.8
4145,11-Dec-2009,1163.2
4146,14-Dec-2009,1164.9
4147,15-Dec-2009,1163.6
4148,16-Dec-2009,1161.6
4149,17-Dec-2009,1166.0
4150,18-Dec-2009,1173.7
4152,22-Dec-2009,1179.6
4153,23-Dec-2009,1183.4
4155,28-Dec-2009,1176.7
4156,29-Dec-2009,1169.9
4157,30-Dec-2009,1170.9
4158,31-Dec-2009,1167.6
4159,4-Jan-2010,1167.6
4160,5-Jan-2010,1156.2
4161,6-Jan-2010,1144.3
4162,7-Jan-2010,1138.2
4163,8-Jan-2010,1133.2
4164,11-Jan-2010,1132.9
4165,12-Jan-2010,1119.8
4166,13-Jan-2010,1124.2
4167,14-Jan-2010,1126.4
4168,15-Jan-2010,1122.1
4170,19-Jan-2010,1126.9
4171,20-Jan-2010,1124.3
4172,21-Jan-2010,1132.3
4173,22-Jan-2010,1138.5
4174,25-Jan-2010,1150.1
4175,26-Jan-2010,1149.1
4176,27-Jan-2010,1151.2
4177,28-Jan-2010,1159.4
4178,29-Jan-2010,1156.5
4179,1-Feb-2010,1157.9
4180,2-Feb-2010,1167.8
4181,3-Feb-2010,1160.1
4182,4-Feb-2010,1152.2
4183,5-Feb-2010,1153.3
4184,8-Feb-2010,1171.0
4185,9-Feb-2010,1172.6
4186,10-Feb-2010,1166.6
4187,11-Feb-2010,1157.9
4188,12-Feb-2010,1157.1
4190,16-Feb-2010,1154.9
4191,17-Feb-2010,1152.9
4192,18-Feb-2010,1142.7
4193,19-Feb-2010,1147.5
4195,23-Feb-2010,1149.3
4196,24-Feb-2010,1148.5
4197,25-Feb-2010,1156.1
4198,26-Feb-2010,1158.4
4200,2-Mar-2010,1152.6
4201,3-Mar-2010,1146.5
4202,4-Mar-2010,1144.6
4203,5-Mar-2010,1140.1
4204,8-Mar-2010,1132.6
4205,9-Mar-2010,1134.5
4206,10-Mar-2010,1130.8
4207,11-Mar-2010,1133.6
4208,12-Mar-2010,1128.3
4209,15-Mar-2010,1131.1
4210,16-Mar-2010,1133.9
4211,17-Mar-2010,1133.7
4212,18-Mar-2010,1129.5
4213,19-Mar-2010,1131.3
4214,22-Mar-2010,1132.9
4215,23-Mar-2010,1136.5
4216,24-Mar-2010,1134.3
4217,25-Mar-2010,1135.5
4218,26-Mar-2010,1141.2
4219,29-Mar-2010,1135.5
4220,30-Mar-2010,1130.1
4221,31-Mar-2010,1131.3
4222,1-Apr-2010,1132.5
4223,2-Apr-2010,1128.3
4224,5-Apr-2010,1124.3
4225,6-Apr-2010,1125.1
4226,7-Apr-2010,1123.1
4227,8-Apr-2010,1123.3
4228,9-Apr-2010,1118.2
4229,12-Apr-2010,1118.8
4230,13-Apr-2010,1113.0
4231,14-Apr-2010,1120.1
4232,15-Apr-2010,1115.7
4233,16-Apr-2010,1108.7
4234,19-Apr-2010,1113.2
4235,20-Apr-2010,1117.0
4236,21-Apr-2010,1115.8
4237,22-Apr-2010,1110.1
4238,23-Apr-2010,1110.5
4239,26-Apr-2010,1104.1
4240,27-Apr-2010,1110.1
4241,28-Apr-2010,1118.7
4242,29-Apr-2010,1114.9
4243,30-Apr-2010,1115.5
4244,3-May-2010,1108.5
4245,4-May-2010,1115.8
4246,5-May-2010,1115.8
4247,6-May-2010,1114.6
4248,7-May-2010,1137.1
4249,10-May-2010,1158.7
4250,11-May-2010,1133.8
4251,12-May-2010,1130.1
4252,13-May-2010,1138.1
4253,14-May-2010,1131.0
4254,17-May-2010,1133.1
4255,18-May-2010,1149.9
4256,19-May-2010,1150.2
4257,20-May-2010,1165.1
4258,21-May-2010,1165.1
4259,24-May-2010,1178.6
4260,25-May-2010,1212.0
4261,26-May-2010,1255.1
4262,27-May-2010,1252.9
4263,28-May-2010,1234.2
4264,1-Jun-2010,1201.6
4265,2-Jun-2010,1201.6
4266,3-Jun-2010,1197.5
4267,4-Jun-2010,1201.8
4268,7-Jun-2010,1235.9
4269,8-Jun-2010,1234.8
4270,9-Jun-2010,1233.5
4271,10-Jun-2010,1242.2
4272,11-Jun-2010,1261.5
4273,14-Jun-2010,1240.9
4274,15-Jun-2010,1225.0
4275,16-Jun-2010,1210.9
4276,17-Jun-2010,1211.0
4277,18-Jun-2010,1215.9
4278,21-Jun-2010,1172.0
4279,22-Jun-2010,1181.7
4280,23-Jun-2010,1187.5
4281,24-Jun-2010,1188.8
4282,25-Jun-2010,1215.4
4283,28-Jun-2010,1204.7
4284,29-Jun-2010,1200.4
4285,30-Jun-2010,1210.3
4286,1-Jul-2010,1230.1
4287,2-Jul-2010,1231.2
4289,6-Jul-2010,1223.6
4290,7-Jul-2010,1228.6
4291,8-Jul-2010,1221.8
4292,9-Jul-2010,1211.2
4293,12-Jul-2010,1198.8
4294,13-Jul-2010,1197.5
4295,14-Jul-2010,1204.6
4296,15-Jul-2010,1199.2
4297,16-Jul-2010,1204.7
4298,19-Jul-2010,1201.1
4299,20-Jul-2010,1215.9
4300,21-Jul-2010,1211.8
4301,22-Jul-2010,1203.6
4302,23-Jul-2010,1206.9
4303,26-Jul-2010,1197.2
4304,27-Jul-2010,1194.4
4305,28-Jul-2010,1183.6
4306,29-Jul-2010,1186.5
4307,30-Jul-2010,1187.2
4308,2-Aug-2010,1185.0
4309,3-Aug-2010,1173.4
4310,4-Aug-2010,1168.7
4311,5-Aug-2010,1169.5
4312,6-Aug-2010,1168.2
4313,9-Aug-2010,1160.1
4314,10-Aug-2010,1168.7
4315,11-Aug-2010,1182.5
4316,12-Aug-2010,1186.2
4317,13-Aug-2010,1183.8
4318,16-Aug-2010,1186.7
4319,17-Aug-2010,1176.2
4320,18-Aug-2010,1178.7
4321,19-Aug-2010,1173.9
4322,20-Aug-2010,1173.3
4323,23-Aug-2010,1179.9
4324,24-Aug-2010,1181.8
4325,25-Aug-2010,1189.0
4326,26-Aug-2010,1195.4
4327,27-Aug-2010,1194.4
4328,30-Aug-2010,1195.2
4329,31-Aug-2010,1189.1
4330,1-Sep-2010,1196.8
4331,2-Sep-2010,1190.6
4332,3-Sep-2010,1181.0
4334,8-Sep-2010,1176.4
4335,9-Sep-2010,1176.2
4336,10-Sep-2010,1169.1
4337,13-Sep-2010,1160.8
4338,14-Sep-2010,1161.7
4339,15-Sep-2010,1160.9
4340,16-Sep-2010,1164.5
4341,17-Sep-2010,1160.5
4342,20-Sep-2010,1163.1
4346,24-Sep-2010,1162.1
4347,27-Sep-2010,1156.4
4348,28-Sep-2010,1148.8
4349,29-Sep-2010,1148.5
4350,30-Sep-2010,1142.0
4351,1-Oct-2010,1141.3
4352,4-Oct-2010,1134.4
4353,5-Oct-2010,1124.1
4354,6-Oct-2010,1130.7
4355,7-Oct-2010,1120.1
4356,8-Oct-2010,1117.4
4357,12-Oct-2010,1115.4
4358,13-Oct-2010,1127.0
4359,14-Oct-2010,1119.5
4360,15-Oct-2010,1112.8
4361,18-Oct-2010,1119.3
4362,19-Oct-2010,1130.5
4363,20-Oct-2010,1126.9
4364,21-Oct-2010,1131.3
4365,22-Oct-2010,1123.0
4366,25-Oct-2010,1129.5
4367,26-Oct-2010,1117.2
4368,27-Oct-2010,1117.7
4369,28-Oct-2010,1126.0
4370,29-Oct-2010,1126.6
4371,1-Nov-2010,1124.2
4372,2-Nov-2010,1117.4
4373,3-Nov-2010,1114.9
4374,4-Nov-2010,1110.3
4375,5-Nov-2010,1107.0
4376,8-Nov-2010,1106.1
4377,9-Nov-2010,1113.1
4378,10-Nov-2010,1115.8
4379,11-Nov-2010,1114.3
4380,12-Nov-2010,1107.5
4381,15-Nov-2010,1119.5
4382,16-Nov-2010,1129.2
4383,17-Nov-2010,1129.2
4384,18-Nov-2010,1138.5
4385,19-Nov-2010,1138.9
4386,22-Nov-2010,1125.7
4387,23-Nov-2010,1126.5
4388,24-Nov-2010,1134.2
4390,29-Nov-2010,1147.6
4391,30-Nov-2010,1157.3
4392,1-Dec-2010,1154.5
4393,2-Dec-2010,1154.2
4394,3-Dec-2010,1149.3
4395,6-Dec-2010,1143.5
4396,7-Dec-2010,1133.6
4397,8-Dec-2010,1134.2
4398,9-Dec-2010,1140.7
4399,10-Dec-2010,1138.4
4400,13-Dec-2010,1141.6
4401,14-Dec-2010,1143.5
4402,15-Dec-2010,1141.4
4403,16-Dec-2010,1151.2
4404,17-Dec-2010,1156.5
4405,20-Dec-2010,1150.8
4406,21-Dec-2010,1164.9
4407,22-Dec-2010,1153.3
4408,23-Dec-2010,1155.5
4409,27-Dec-2010,1152.0
4410,28-Dec-2010,1150.6
4411,29-Dec-2010,1147.5
4412,30-Dec-2010,1146.1
4413,3-Jan-2011,1138.9
4414,4-Jan-2011,1127.5
4415,5-Jan-2011,1122.3
4416,6-Jan-2011,1125.0
4417,7-Jan-2011,1123.1
4418,10-Jan-2011,1122.1
4419,11-Jan-2011,1120.6
4420,12-Jan-2011,1126.2
4421,13-Jan-2011,1120.0
4422,14-Jan-2011,1112.2
4423,18-Jan-2011,1114.7
4424,19-Jan-2011,1116.8
4425,20-Jan-2011,1112.5
4426,21-Jan-2011,1118.2
4427,24-Jan-2011,1122.0
4428,25-Jan-2011,1120.3
4429,26-Jan-2011,1117.6
4430,27-Jan-2011,1118.2
4431,28-Jan-2011,1114.3
4432,31-Jan-2011,1114.3
4433,1-Feb-2011,1122.7
4437,7-Feb-2011,1116.7
4438,8-Feb-2011,1107.0
4439,9-Feb-2011,1104.4
4440,10-Feb-2011,1104.8
4441,11-Feb-2011,1112.9
4442,14-Feb-2011,1120.7
4443,15-Feb-2011,1123.9
4444,16-Feb-2011,1122.5
4445,17-Feb-2011,1120.7
4446,18-Feb-2011,1116.2
4447,22-Feb-2011,1116.4
4448,23-Feb-2011,1125.9
4449,24-Feb-2011,1125.8
4450,25-Feb-2011,1126.9
4451,28-Feb-2011,1127.9
4453,2-Mar-2011,1128.8
4454,3-Mar-2011,1128.4
4455,4-Mar-2011,1122.6
4456,7-Mar-2011,1116.2
4457,8-Mar-2011,1117.9
4458,9-Mar-2011,1117.4
4459,10-Mar-2011,1115.2
4460,11-Mar-2011,1118.4
4461,14-Mar-2011,1124.5
4462,15-Mar-2011,1129.8
4463,16-Mar-2011,1131.3
4464,17-Mar-2011,1132.8
4465,18-Mar-2011,1137.6
4466,21-Mar-2011,1128.3
4467,22-Mar-2011,1125.9
4468,23-Mar-2011,1121.7
4469,24-Mar-2011,1123.7
4470,25-Mar-2011,1122.8
4471,28-Mar-2011,1114.5
4472,29-Mar-2011,1114.2
4473,30-Mar-2011,1114.6
4474,31-Mar-2011,1107.2
4475,1-Apr-2011,1100.1
4476,4-Apr-2011,1094.6
4477,5-Apr-2011,1086.9
4478,6-Apr-2011,1089.7
4479,7-Apr-2011,1085.5
4480,8-Apr-2011,1088.0
4481,11-Apr-2011,1085.4
4482,12-Apr-2011,1084.4
4483,13-Apr-2011,1091.7
4484,14-Apr-2011,1092.5
4485,15-Apr-2011,1089.4
4486,18-Apr-2011,1087.9
4487,19-Apr-2011,1089.9
4488,20-Apr-2011,1092.8
4489,21-Apr-2011,1083.7
4490,22-Apr-2011,1080.1
4491,25-Apr-2011,1081.8
4492,26-Apr-2011,1081.5
4493,27-Apr-2011,1085.5
4494,28-Apr-2011,1079.9
4495,29-Apr-2011,1072.3
4496,2-May-2011,1073.3
4497,3-May-2011,1066.8
4498,4-May-2011,1070.2
4500,6-May-2011,1074.6
4501,9-May-2011,1085.0
4503,11-May-2011,1079.9
4504,12-May-2011,1074.9
4505,13-May-2011,1082.7
4506,16-May-2011,1088.9
4507,17-May-2011,1092.8
4508,18-May-2011,1091.4
4509,19-May-2011,1086.7
4510,20-May-2011,1084.7
4511,23-May-2011,1082.7
4512,24-May-2011,1091.7
4513,25-May-2011,1094.8
4514,26-May-2011,1096.3
4515,27-May-2011,1090.5
4516,31-May-2011,1080.6
4517,1-Jun-2011,1076.9
4518,2-Jun-2011,1076.4
4519,3-Jun-2011,1080.4
4520,6-Jun-2011,1080.4
4521,7-Jun-2011,1077.5
4522,8-Jun-2011,1080.6
4523,9-Jun-2011,1081.5
4524,10-Jun-2011,1083.1
4525,13-Jun-2011,1081.2
4526,14-Jun-2011,1085.9
4527,15-Jun-2011,1083.5
4528,16-Jun-2011,1082.5
4529,17-Jun-2011,1088.9
4530,20-Jun-2011,1087.2
4531,21-Jun-2011,1083.2
4532,22-Jun-2011,1081.7
4533,23-Jun-2011,1075.0
4534,24-Jun-2011,1076.7
4535,27-Jun-2011,1077.9
4536,28-Jun-2011,1086.7
4537,29-Jun-2011,1081.8
4538,30-Jun-2011,1078.1
4539,1-Jul-2011,1070.1
4540,5-Jul-2011,1063.8
4541,6-Jul-2011,1065.6
4542,7-Jul-2011,1064.9
4543,8-Jul-2011,1064.3
4544,11-Jul-2011,1058.4
4545,12-Jul-2011,1059.7
4546,13-Jul-2011,1066.2
4547,14-Jul-2011,1063.2
4548,15-Jul-2011,1056.7
4549,18-Jul-2011,1057.3
4550,19-Jul-2011,1061.2
4551,20-Jul-2011,1059.7
4552,21-Jul-2011,1055.3
4553,22-Jul-2011,1055.3
4554,25-Jul-2011,1051.2
4555,26-Jul-2011,1054.5
4556,27-Jul-2011,1052.9
4557,28-Jul-2011,1050.2
4558,29-Jul-2011,1052.6
4559,1-Aug-2011,1053.1
4560,2-Aug-2011,1049.5
4561,3-Aug-2011,1060.4
4562,4-Aug-2011,1058.6
4563,5-Aug-2011,1058.5
4564,8-Aug-2011,1069.4
4565,9-Aug-2011,1073.5
4566,10-Aug-2011,1092.2
4567,11-Aug-2011,1080.4
4568,12-Aug-2011,1085.7
4569,15-Aug-2011,1085.7
4570,16-Aug-2011,1078.7
4571,17-Aug-2011,1070.0
4572,18-Aug-2011,1072.7
4573,19-Aug-2011,1072.3
4574,22-Aug-2011,1082.9
4575,23-Aug-2011,1083.4
4576,24-Aug-2011,1081.0
4577,25-Aug-2011,1079.0
4578,26-Aug-2011,1085.3
4579,29-Aug-2011,1084.5
4580,30-Aug-2011,1076.0
4581,31-Aug-2011,1071.7
4582,1-Sep-2011,1070.4
4583,2-Sep-2011,1063.0
4584,6-Sep-2011,1068.3
4585,7-Sep-2011,1071.8
4586,8-Sep-2011,1071.7
4587,9-Sep-2011,1072.8
4590,14-Sep-2011,1076.0
4591,15-Sep-2011,1100.4
4592,16-Sep-2011,1108.1
4593,19-Sep-2011,1106.9
4594,20-Sep-2011,1122.3
4595,21-Sep-2011,1150.6
4596,22-Sep-2011,1147.2
4597,23-Sep-2011,1177.5
4598,26-Sep-2011,1186.0
4599,27-Sep-2011,1184.6
4600,28-Sep-2011,1179.7
4601,29-Sep-2011,1172.7
4602,30-Sep-2011,1179.5
4604,4-Oct-2011,1178.1
4605,5-Oct-2011,1199.5
4606,6-Oct-2011,1192.4
4607,7-Oct-2011,1186.6
4608,11-Oct-2011,1173.0
4609,12-Oct-2011,1164.2
4610,13-Oct-2011,1172.4
4611,14-Oct-2011,1158.0
4612,17-Oct-2011,1160.3
4613,18-Oct-2011,1145.7
4614,19-Oct-2011,1147.1
4616,21-Oct-2011,1139.5
4617,24-Oct-2011,1149.5
4618,25-Oct-2011,1137.7
4619,26-Oct-2011,1127.9
4620,27-Oct-2011,1130.4
4621,28-Oct-2011,1124.5
4622,31-Oct-2011,1104.5
4623,1-Nov-2011,1105.2
4624,2-Nov-2011,1113.9
4625,3-Nov-2011,1126.2
4626,4-Nov-2011,1131.5
4627,7-Nov-2011,1112.6
4628,8-Nov-2011,1115.0
4629,9-Nov-2011,1116.3
4630,10-Nov-2011,1115.7
4631,11-Nov-2011,1134.3
4632,14-Nov-2011,1127.3
4633,15-Nov-2011,1120.6
4634,16-Nov-2011,1126.2
4635,17-Nov-2011,1134.5
4636,18-Nov-2011,1137.6
4637,21-Nov-2011,1136.4
4638,22-Nov-2011,1139.6
4639,23-Nov-2011,1146.6
4640,28-Nov-2011,1159.9
4641,29-Nov-2011,1154.9
4642,30-Nov-2011,1150.3
4643,1-Dec-2011,1140.6
4644,2-Dec-2011,1127.2
4645,5-Dec-2011,1127.7
4646,6-Dec-2011,1130.3
4647,7-Dec-2011,1131.2
4648,8-Dec-2011,1126.8
4649,9-Dec-2011,1130.9
4650,12-Dec-2011,1142.3
4651,13-Dec-2011,1145.0
4652,14-Dec-2011,1155.4
4653,15-Dec-2011,1158.5
4654,16-Dec-2011,1161.4
4655,19-Dec-2011,1156.5
4656,20-Dec-2011,1169.5
4657,21-Dec-2011,1167.1
4658,22-Dec-2011,1150.9
4659,23-Dec-2011,1156.2
4660,27-Dec-2011,1150.0
4661,28-Dec-2011,1156.4
4662,29-Dec-2011,1157.4
4663,30-Dec-2011,1153.3
4664,3-Jan-2012,1155.5
4665,4-Jan-2012,1150.9
4666,5-Jan-2012,1147.4
4667,6-Jan-2012,1150.3
4668,9-Jan-2012,1158.4
4669,10-Jan-2012,1164.3
4670,11-Jan-2012,1158.7
4671,12-Jan-2012,1159.4
4672,13-Jan-2012,1158.8
4673,17-Jan-2012,1154.0
4674,18-Jan-2012,1147.0
4675,19-Jan-2012,1143.1
4676,20-Jan-2012,1136.4
4679,25-Jan-2012,1134.7
4680,26-Jan-2012,1126.3
4681,27-Jan-2012,1121.6
4682,30-Jan-2012,1123.8
4683,31-Jan-2012,1125.0
4684,1-Feb-2012,1125.8
4685,2-Feb-2012,1126.4
4686,3-Feb-2012,1118.5
4687,6-Feb-2012,1118.9
4688,7-Feb-2012,1119.9
4689,8-Feb-2012,1121.5
4690,9-Feb-2012,1116.7
4692,13-Feb-2012,1121.2
4693,14-Feb-2012,1123.2
4694,15-Feb-2012,1123.6
4695,16-Feb-2012,1131.9
4696,17-Feb-2012,1127.8
4697,21-Feb-2012,1122.7
4698,22-Feb-2012,1124.3
4699,23-Feb-2012,1126.3
4700,24-Feb-2012,1128.3
4701,27-Feb-2012,1124.7
4702,28-Feb-2012,1128.4
4703,29-Feb-2012,1126.5
4704,1-Mar-2012,1126.5
4705,2-Mar-2012,1120.1
4706,5-Mar-2012,1114.5
4707,6-Mar-2012,1118.4
4708,7-Mar-2012,1120.3
4709,8-Mar-2012,1126.4
4710,9-Mar-2012,1119.8
4711,12-Mar-2012,1116.1
4712,13-Mar-2012,1122.1
4713,14-Mar-2012,1121.5
4714,15-Mar-2012,1123.8
4715,16-Mar-2012,1129.1
4716,19-Mar-2012,1124.4
4717,20-Mar-2012,1123.0
4718,21-Mar-2012,1123.1
4719,22-Mar-2012,1127.4
4720,23-Mar-2012,1135.3
4721,26-Mar-2012,1133.8
4722,27-Mar-2012,1138.1
4723,28-Mar-2012,1136.8
4724,29-Mar-2012,1137.2
4725,30-Mar-2012,1137.8
4726,2-Apr-2012,1134.2
4727,3-Apr-2012,1128.1
4728,4-Apr-2012,1123.4
4729,5-Apr-2012,1127.8
4730,6-Apr-2012,1129.5
4731,9-Apr-2012,1130.7
4732,10-Apr-2012,1137.6
4733,11-Apr-2012,1137.6
4734,12-Apr-2012,1137.9
4735,13-Apr-2012,1142.3
4736,16-Apr-2012,1134.1
4737,17-Apr-2012,1137.7
4738,18-Apr-2012,1138.9
4739,19-Apr-2012,1136.6
4740,20-Apr-2012,1140.5
4741,23-Apr-2012,1140.2
4742,24-Apr-2012,1138.9
4743,25-Apr-2012,1141.2
4744,26-Apr-2012,1139.4
4745,27-Apr-2012,1137.8
4746,30-Apr-2012,1134.2
4748,2-May-2012,1131.6
4749,3-May-2012,1126.9
4750,4-May-2012,1130.0
4751,7-May-2012,1131.5
4752,8-May-2012,1138.9
4753,9-May-2012,1135.7
4755,11-May-2012,1142.5
4756,14-May-2012,1145.2
4757,15-May-2012,1148.7
4758,16-May-2012,1154.1
4759,17-May-2012,1161.9
4760,18-May-2012,1163.2
4761,21-May-2012,1173.1
4762,22-May-2012,1166.7
4763,23-May-2012,1163.9
4764,24-May-2012,1171.7
4765,25-May-2012,1177.2
4766,29-May-2012,1180.4
4767,30-May-2012,1178.6
4768,31-May-2012,1177.8
4769,1-Jun-2012,1181.6
4770,4-Jun-2012,1180.3
4771,5-Jun-2012,1181.8
4773,7-Jun-2012,1178.4
4774,8-Jun-2012,1170.7
4775,11-Jun-2012,1173.0
4776,12-Jun-2012,1167.0
4777,13-Jun-2012,1170.5
4778,14-Jun-2012,1167.8
4779,15-Jun-2012,1166.8
4780,18-Jun-2012,1164.0
4781,19-Jun-2012,1158.4
4782,20-Jun-2012,1158.2
4783,21-Jun-2012,1152.7
4784,22-Jun-2012,1150.1
4785,25-Jun-2012,1157.2
4786,26-Jun-2012,1160.8
4787,27-Jun-2012,1159.9
4788,28-Jun-2012,1157.1
4789,29-Jun-2012,1153.8
4790,2-Jul-2012,1151.9
4791,3-Jul-2012,1143.7
4792,5-Jul-2012,1135.3
4793,6-Jul-2012,1136.5
4794,9-Jul-2012,1138.4
4795,10-Jul-2012,1142.4
4796,11-Jul-2012,1143.1
4797,12-Jul-2012,1144.1
4798,13-Jul-2012,1145.8
4799,16-Jul-2012,1147.0
4800,17-Jul-2012,1147.6
4801,18-Jul-2012,1143.5
4802,19-Jul-2012,1140.2
4803,20-Jul-2012,1138.6
4804,23-Jul-2012,1140.7
4805,24-Jul-2012,1146.9
4806,25-Jul-2012,1148.1
4807,26-Jul-2012,1150.9
4808,27-Jul-2012,1147.2
4809,30-Jul-2012,1139.9
4810,31-Jul-2012,1136.2
4811,1-Aug-2012,1133.2
4812,2-Aug-2012,1127.6
4813,3-Aug-2012,1130.4
4814,6-Aug-2012,1135.6
4815,7-Aug-2012,1126.5
4816,8-Aug-2012,1127.3
4817,9-Aug-2012,1128.0
4818,10-Aug-2012,1126.2
4819,13-Aug-2012,1128.1
4820,14-Aug-2012,1131.2
4822,16-Aug-2012,1129.3
4823,17-Aug-2012,1133.1
4824,20-Aug-2012,1130.33
4825,21-Aug-2012,1135.5
4826,22-Aug-2012,1132.5
4827,23-Aug-2012,1133.5
4828,24-Aug-2012,1130.8
4829,27-Aug-2012,1133.7
4830,28-Aug-2012,1135.6
4831,29-Aug-2012,1137.2
4832,30-Aug-2012,1134.0
4833,31-Aug-2012,1134.6
4834,4-Sep-2012,1131.8
4835,5-Sep-2012,1131.8
